week,sku,retailer,orders_placed,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier,unit_value,capacity_cases
13,SKU_01,RET_A,60,0,1.0,11.69,0.075939,1.05,12.2745,4163
13,SKU_01,RET_B,44,0,1.0,11.69,0.075939,1.0,11.69,4163
13,SKU_01,RET_C,40,0,1.0,11.69,0.075939,1.0,11.69,4163
13,SKU_01,RET_D,29,0,1.0,11.69,0.075939,1.06,12.3914,4163
13,SKU_02,RET_A,58,0,1.0,8.77,0.05697,1.05,9.2085,4163
13,SKU_02,RET_B,55,0,1.0,8.77,0.05697,1.0,8.77,4163
13,SKU_02,RET_C,45,0,1.0,8.77,0.05697,1.0,8.77,4163
13,SKU_02,RET_D,32,0,1.0,8.77,0.05697,1.06,9.2962,4163
13,SKU_03,RET_A,126,0,1.0,10.62,0.068988,1.05,11.151,4163
13,SKU_03,RET_B,109,0,1.0,10.62,0.068988,1.0,10.62,4163
13,SKU_03,RET_C,79,0,1.0,10.62,0.068988,1.0,10.62,4163
13,SKU_03,RET_D,69,0,1.0,10.62,0.068988,1.06,11.2572,4163
13,SKU_04,RET_A,146,0,1.0,6.99,0.045407,1.05,7.3395,4163
13,SKU_04,RET_B,107,0,1.0,6.99,0.045407,1.0,6.99,4163
13,SKU_04,RET_C,92,0,1.0,6.99,0.045407,1.0,6.99,4163
13,SKU_04,RET_D,77,0,1.0,6.99,0.045407,1.06,7.409400000000001,4163
13,SKU_05,RET_A,134,0,1.0,15.89,0.103222,1.05,16.6845,4163
13,SKU_05,RET_B,128,0,1.0,15.89,0.103222,1.0,15.89,4163
13,SKU_05,RET_C,92,0,1.0,15.89,0.103222,1.0,15.89,4163
13,SKU_05,RET_D,67,0,1.0,15.89,0.103222,1.06,16.843400000000003,4163
13,SKU_06,RET_A,136,0,1.0,12.08,0.078472,1.05,12.684000000000001,4163
13,SKU_06,RET_B,124,0,1.0,12.08,0.078472,1.0,12.08,4163
13,SKU_06,RET_C,95,0,1.0,12.08,0.078472,1.0,12.08,4163
13,SKU_06,RET_D,81,0,1.0,12.08,0.078472,1.06,12.8048,4163
13,SKU_07,RET_A,102,0,1.0,15.8,0.102637,1.05,16.59,4163
13,SKU_07,RET_B,75,0,1.0,15.8,0.102637,1.0,15.8,4163
13,SKU_07,RET_C,57,0,1.0,15.8,0.102637,1.0,15.8,4163
13,SKU_07,RET_D,51,0,1.0,15.8,0.102637,1.06,16.748,4163
13,SKU_08,RET_A,114,0,1.0,12.94,0.084059,1.05,13.587,4163
13,SKU_08,RET_B,100,0,1.0,12.94,0.084059,1.0,12.94,4163
13,SKU_08,RET_C,72,0,1.0,12.94,0.084059,1.0,12.94,4163
13,SKU_08,RET_D,54,0,1.0,12.94,0.084059,1.06,13.7164,4163
13,SKU_09,RET_A,148,0,1.0,18.38,0.119397,1.113,20.45694,4163
13,SKU_09,RET_B,110,0,1.0,18.38,0.119397,1.06,19.4828,4163
13,SKU_09,RET_C,109,0,1.0,18.38,0.119397,1.06,19.4828,4163
13,SKU_09,RET_D,71,0,1.0,18.38,0.119397,1.1236,20.651767999999997,4163
13,SKU_10,RET_A,200,0,1.0,16.78,0.109004,1.113,18.67614,4163
13,SKU_10,RET_B,135,0,1.0,16.78,0.109004,1.06,17.786800000000003,4163
13,SKU_10,RET_C,123,0,1.0,16.78,0.109004,1.06,17.786800000000003,4163
13,SKU_10,RET_D,92,0,1.0,16.78,0.109004,1.1236,18.854008,4163
13,SKU_11,RET_A,131,0,1.0,14.17,0.092049,1.05,14.8785,4163
13,SKU_11,RET_B,118,0,1.0,14.17,0.092049,1.0,14.17,4163
13,SKU_11,RET_C,80,0,1.0,14.17,0.092049,1.0,14.17,4163
13,SKU_11,RET_D,62,0,1.0,14.17,0.092049,1.06,15.0202,4163
13,SKU_12,RET_A,209,0,1.0,9.83,0.063856,1.05,10.3215,4163
13,SKU_12,RET_B,192,0,1.0,9.83,0.063856,1.0,9.83,4163
13,SKU_12,RET_C,147,0,1.0,9.83,0.063856,1.0,9.83,4163
13,SKU_12,RET_D,101,0,1.0,9.83,0.063856,1.06,10.4198,4163
14,SKU_01,RET_A,56,0,1.0,11.69,0.075939,1.05,12.2745,3575
14,SKU_01,RET_B,43,0,1.0,11.69,0.075939,1.0,11.69,3575
14,SKU_01,RET_C,36,0,1.0,11.69,0.075939,1.0,11.69,3575
14,SKU_01,RET_D,27,0,1.0,11.69,0.075939,1.06,12.3914,3575
14,SKU_02,RET_A,68,0,1.0,8.77,0.05697,1.05,9.2085,3575
14,SKU_02,RET_B,55,0,1.0,8.77,0.05697,1.0,8.77,3575
14,SKU_02,RET_C,43,0,1.0,8.77,0.05697,1.0,8.77,3575
14,SKU_02,RET_D,34,0,1.0,8.77,0.05697,1.06,9.2962,3575
14,SKU_03,RET_A,118,0,1.0,10.62,0.068988,1.05,11.151,3575
14,SKU_03,RET_B,117,0,1.0,10.62,0.068988,1.0,10.62,3575
14,SKU_03,RET_C,80,0,1.0,10.62,0.068988,1.0,10.62,3575
14,SKU_03,RET_D,71,0,1.0,10.62,0.068988,1.06,11.2572,3575
14,SKU_04,RET_A,160,0,1.0,6.99,0.045407,1.05,7.3395,3575
14,SKU_04,RET_B,121,0,1.0,6.99,0.045407,1.0,6.99,3575
14,SKU_04,RET_C,99,0,1.0,6.99,0.045407,1.0,6.99,3575
14,SKU_04,RET_D,75,0,1.0,6.99,0.045407,1.06,7.409400000000001,3575
14,SKU_05,RET_A,149,0,1.0,15.89,0.103222,1.05,16.6845,3575
14,SKU_05,RET_B,108,0,1.0,15.89,0.103222,1.0,15.89,3575
14,SKU_05,RET_C,99,0,1.0,15.89,0.103222,1.0,15.89,3575
14,SKU_05,RET_D,72,0,1.0,15.89,0.103222,1.06,16.843400000000003,3575
14,SKU_06,RET_A,147,0,1.0,12.08,0.078472,1.05,12.684000000000001,3575
14,SKU_06,RET_B,121,0,1.0,12.08,0.078472,1.0,12.08,3575
14,SKU_06,RET_C,97,0,1.0,12.08,0.078472,1.0,12.08,3575
14,SKU_06,RET_D,69,0,1.0,12.08,0.078472,1.06,12.8048,3575
14,SKU_07,RET_A,88,0,1.0,15.8,0.102637,1.05,16.59,3575
14,SKU_07,RET_B,71,0,1.0,15.8,0.102637,1.0,15.8,3575
14,SKU_07,RET_C,63,0,1.0,15.8,0.102637,1.0,15.8,3575
14,SKU_07,RET_D,52,0,1.0,15.8,0.102637,1.06,16.748,3575
14,SKU_08,RET_A,110,0,1.0,12.94,0.084059,1.05,13.587,3575
14,SKU_08,RET_B,85,0,1.0,12.94,0.084059,1.0,12.94,3575
14,SKU_08,RET_C,74,0,1.0,12.94,0.084059,1.0,12.94,3575
14,SKU_08,RET_D,60,0,1.0,12.94,0.084059,1.06,13.7164,3575
14,SKU_09,RET_A,200,1,1.44,18.38,0.119397,1.3133,24.138453999999996,3575
14,SKU_09,RET_B,119,0,1.0,18.38,0.119397,1.06,19.4828,3575
14,SKU_09,RET_C,97,0,1.0,18.38,0.119397,1.06,19.4828,3575
14,SKU_09,RET_D,76,0,1.0,18.38,0.119397,1.1236,20.651767999999997,3575
14,SKU_10,RET_A,167,0,1.0,16.78,0.109004,1.113,18.67614,3575
14,SKU_10,RET_B,139,0,1.0,16.78,0.109004,1.06,17.786800000000003,3575
14,SKU_10,RET_C,112,0,1.0,16.78,0.109004,1.06,17.786800000000003,3575
14,SKU_10,RET_D,90,0,1.0,16.78,0.109004,1.1236,18.854008,3575
14,SKU_11,RET_A,121,0,1.0,14.17,0.092049,1.05,14.8785,3575
14,SKU_11,RET_B,98,0,1.0,14.17,0.092049,1.0,14.17,3575
14,SKU_11,RET_C,77,0,1.0,14.17,0.092049,1.0,14.17,3575
14,SKU_11,RET_D,61,0,1.0,14.17,0.092049,1.06,15.0202,3575
14,SKU_12,RET_A,214,0,1.0,9.83,0.063856,1.05,10.3215,3575
14,SKU_12,RET_B,168,0,1.0,9.83,0.063856,1.0,9.83,3575
14,SKU_12,RET_C,131,0,1.0,9.83,0.063856,1.0,9.83,3575
14,SKU_12,RET_D,105,0,1.0,9.83,0.063856,1.06,10.4198,3575
15,SKU_01,RET_A,61,0,1.0,11.69,0.075939,1.05,12.2745,3518
15,SKU_01,RET_B,45,0,1.0,11.69,0.075939,1.0,11.69,3518
15,SKU_01,RET_C,37,0,1.0,11.69,0.075939,1.0,11.69,3518
15,SKU_01,RET_D,29,0,1.0,11.69,0.075939,1.06,12.3914,3518
15,SKU_02,RET_A,54,0,1.0,8.77,0.05697,1.05,9.2085,3518
15,SKU_02,RET_B,51,0,1.0,8.77,0.05697,1.0,8.77,3518
15,SKU_02,RET_C,40,0,1.0,8.77,0.05697,1.0,8.77,3518
15,SKU_02,RET_D,36,0,1.0,8.77,0.05697,1.06,9.2962,3518
15,SKU_03,RET_A,131,0,1.0,10.62,0.068988,1.05,11.151,3518
15,SKU_03,RET_B,105,0,1.0,10.62,0.068988,1.0,10.62,3518
15,SKU_03,RET_C,89,0,1.0,10.62,0.068988,1.0,10.62,3518
15,SKU_03,RET_D,64,0,1.0,10.62,0.068988,1.06,11.2572,3518
15,SKU_04,RET_A,138,0,1.0,6.99,0.045407,1.05,7.3395,3518
15,SKU_04,RET_B,117,0,1.0,6.99,0.045407,1.0,6.99,3518
15,SKU_04,RET_C,96,0,1.0,6.99,0.045407,1.0,6.99,3518
15,SKU_04,RET_D,72,0,1.0,6.99,0.045407,1.06,7.409400000000001,3518
15,SKU_05,RET_A,137,0,1.0,15.89,0.103222,1.05,16.6845,3518
15,SKU_05,RET_B,118,0,1.0,15.89,0.103222,1.0,15.89,3518
15,SKU_05,RET_C,83,0,1.0,15.89,0.103222,1.0,15.89,3518
15,SKU_05,RET_D,71,0,1.0,15.89,0.103222,1.06,16.843400000000003,3518
15,SKU_06,RET_A,141,0,1.0,12.08,0.078472,1.05,12.684000000000001,3518
15,SKU_06,RET_B,108,0,1.0,12.08,0.078472,1.0,12.08,3518
15,SKU_06,RET_C,103,0,1.0,12.08,0.078472,1.0,12.08,3518
15,SKU_06,RET_D,64,0,1.0,12.08,0.078472,1.06,12.8048,3518
15,SKU_07,RET_A,90,0,1.0,15.8,0.102637,1.05,16.59,3518
15,SKU_07,RET_B,85,0,1.0,15.8,0.102637,1.0,15.8,3518
15,SKU_07,RET_C,66,0,1.0,15.8,0.102637,1.0,15.8,3518
15,SKU_07,RET_D,46,0,1.0,15.8,0.102637,1.06,16.748,3518
15,SKU_08,RET_A,104,0,1.0,12.94,0.084059,1.05,13.587,3518
15,SKU_08,RET_B,86,0,1.0,12.94,0.084059,1.0,12.94,3518
15,SKU_08,RET_C,76,0,1.0,12.94,0.084059,1.0,12.94,3518
15,SKU_08,RET_D,62,0,1.0,12.94,0.084059,1.06,13.7164,3518
