week,sku,retailer,orders_placed,shipments,fill_rate,promo_flag,promo_uplift,revenue_per_case,revenue_weight,priority_multiplier
1,SKU_08,RET_C,74,74.0,1.0,0,1.0,17.88,0.12596,1.07
1,SKU_12,RET_C,102,102.0,1.0,0,1.0,16.6,0.116943,1.1342
1,SKU_08,RET_A,111,111.0,1.0,0,1.0,17.88,0.12596,1.05
1,SKU_12,RET_A,137,137.0,1.0,0,1.0,16.6,0.116943,1.113
1,SKU_05,RET_C,83,83.0,1.0,0,1.0,17.18,0.121029,1.07
1,SKU_05,RET_A,131,131.0,1.0,0,1.0,17.18,0.121029,1.05
1,SKU_08,RET_B,88,88.0,1.0,0,1.0,17.88,0.12596,1.0
1,SKU_08,RET_D,56,56.0,1.0,0,1.0,17.88,0.12596,1.0
1,SKU_12,RET_B,127,127.0,1.0,0,1.0,16.6,0.116943,1.06
1,SKU_12,RET_D,79,79.0,1.0,0,1.0,16.6,0.116943,1.06
1,SKU_03,RET_C,76,76.0,1.0,0,1.0,16.16,0.113843,1.07
1,SKU_05,RET_B,114,114.0,1.0,0,1.0,17.18,0.121029,1.0
1,SKU_05,RET_D,66,66.0,1.0,0,1.0,17.18,0.121029,1.0
1,SKU_03,RET_A,113,113.0,1.0,0,1.0,16.16,0.113843,1.05
1,SKU_03,RET_B,83,83.0,1.0,0,1.0,16.16,0.113843,1.0
1,SKU_03,RET_D,65,65.0,1.0,0,1.0,16.16,0.113843,1.0
1,SKU_04,RET_C,52,50.0,0.9615,0,1.0,11.13,0.078408,1.07
1,SKU_04,RET_A,93,86.0,0.9247,0,1.0,11.13,0.078408,1.05
1,SKU_07,RET_C,81,74.0,0.9136,0,1.0,10.71,0.075449,1.07
1,SKU_07,RET_A,128,115.0,0.8984,0,1.0,10.71,0.075449,1.05
1,SKU_06,RET_C,89,81.0,0.9101,0,1.0,10.5,0.07397,1.07
1,SKU_09,RET_C,96,87.0,0.9062,0,1.0,10.46,0.073688,1.07
1,SKU_04,RET_B,69,63.0,0.913,0,1.0,11.13,0.078408,1.0
1,SKU_04,RET_D,45,42.0,0.9333,0,1.0,11.13,0.078408,1.0
1,SKU_06,RET_A,123,110.0,0.8943,0,1.0,10.5,0.07397,1.05
1,SKU_09,RET_A,148,131.0,0.8851,0,1.0,10.46,0.073688,1.05
1,SKU_07,RET_B,96,84.0,0.875,0,1.0,10.71,0.075449,1.0
1,SKU_07,RET_D,59,53.0,0.8983,0,1.0,10.71,0.075449,1.0
1,SKU_06,RET_B,111,97.0,0.8739,0,1.0,10.5,0.07397,1.0
1,SKU_06,RET_D,64,57.0,0.8906,0,1.0,10.5,0.07397,1.0
1,SKU_09,RET_B,132,114.0,0.8636,0,1.0,10.46,0.073688,1.0
1,SKU_09,RET_D,71,63.0,0.8873,0,1.0,10.46,0.073688,1.0
1,SKU_01,RET_C,59,50.0,0.8475,0,1.0,8.65,0.060937,1.07
1,SKU_01,RET_A,92,77.0,0.837,0,1.0,8.65,0.060937,1.05
1,SKU_01,RET_B,75,62.0,0.8267,0,1.0,8.65,0.060937,1.0
1,SKU_01,RET_D,46,39.0,0.8478,0,1.0,8.65,0.060937,1.0
1,SKU_02,RET_C,48,40.0,0.8333,0,1.0,7.88,0.055513,1.07
1,SKU_02,RET_A,66,54.0,0.8182,0,1.0,7.88,0.055513,1.05
1,SKU_10,RET_C,79,64.0,0.8101,0,1.0,7.57,0.053329,1.07
1,SKU_10,RET_A,125,99.0,0.792,0,1.0,7.57,0.053329,1.05
1,SKU_02,RET_B,64,52.0,0.8125,0,1.0,7.88,0.055513,1.0
1,SKU_02,RET_D,36,30.0,0.8333,0,1.0,7.88,0.055513,1.0
1,SKU_11,RET_C,69,55.0,0.7971,0,1.0,7.23,0.050933,1.07
1,SKU_11,RET_A,101,80.0,0.7921,0,1.0,7.23,0.050933,1.05
1,SKU_10,RET_B,94,74.0,0.7872,0,1.0,7.57,0.053329,1.0
1,SKU_10,RET_D,64,51.0,0.7969,0,1.0,7.57,0.053329,1.0
1,SKU_11,RET_B,82,64.0,0.7805,0,1.0,7.23,0.050933,1.0
1,SKU_11,RET_D,58,46.0,0.7931,0,1.0,7.23,0.050933,1.0
2,SKU_08,RET_C,75,75.0,1.0,0,1.0,17.88,0.12596,1.07
2,SKU_12,RET_C,115,115.0,1.0,0,1.0,16.6,0.116943,1.1342
2,SKU_08,RET_A,120,120.0,1.0,0,1.0,17.88,0.12596,1.05
2,SKU_12,RET_A,165,165.0,1.0,0,1.0,16.6,0.116943,1.113
2,SKU_05,RET_C,101,101.0,1.0,0,1.0,17.18,0.121029,1.07
2,SKU_05,RET_A,146,146.0,1.0,0,1.0,17.18,0.121029,1.05
2,SKU_08,RET_B,89,89.0,1.0,0,1.0,17.88,0.12596,1.0
2,SKU_08,RET_D,62,62.0,1.0,0,1.0,17.88,0.12596,1.0
